Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
133,1240,1168,0,8,2.0503997802734375e-05,0.0006344318389892578,2.384185791015625e-07,4.76837158203125e-06
134,1240,1176,0,8,2.09808349609375e-05,0.0006389617919921875,4.76837158203125e-07,4.5299530029296875e-06
135,1240,1184,0,8,2.09808349609375e-05,0.0006432533264160156,0.0,4.291534423828125e-06
136,1240,1192,0,8,2.1457672119140625e-05,0.0006477832794189453,4.76837158203125e-07,4.5299530029296875e-06
137,1240,1200,0,8,2.1696090698242188e-05,0.000652313232421875,2.384185791015625e-07,4.5299530029296875e-06
138,1240,1208,0,8,2.193450927734375e-05,0.0006568431854248047,2.384185791015625e-07,4.5299530029296875e-06
139,1240,1216,0,8,2.2172927856445312e-05,0.0006613731384277344,2.384185791015625e-07,4.5299530029296875e-06
140,1240,1224,0,8,2.2411346435546875e-05,0.0006659030914306641,2.384185791015625e-07,4.5299530029296875e-06
141,1240,1232,0,8,2.2649765014648438e-05,0.0006704330444335938,2.384185791015625e-07,4.5299530029296875e-06
142,1240,1240,0,8,2.2649765014648438e-05,0.0006749629974365234,0.0,4.5299530029296875e-06
143,1240,1248,0,8,2.2649765014648438e-05,0.0006792545318603516,0.0,4.291534423828125e-06
144,1240,1256,0,8,2.2649765014648438e-05,0.0006835460662841797,0.0,4.291534423828125e-06
145,1240,1264,0,8,2.3126602172851562e-05,0.0006880760192871094,4.76837158203125e-07,4.5299530029296875e-06
146,1240,1272,0,8,2.3126602172851562e-05,0.0006926059722900391,0.0,4.5299530029296875e-06
147,1240,1280,0,8,2.3365020751953125e-05,0.0006973743438720703,2.384185791015625e-07,4.76837158203125e-06
148,1240,1288,0,8,2.3365020751953125e-05,0.000701904296875,0.0,4.5299530029296875e-06
149,1440,1296,200,8,2.4080276489257812e-05,0.0007064342498779297,7.152557373046875e-07,4.5299530029296875e-06
150,1440,1304,0,8,2.4318695068359375e-05,0.0007109642028808594,2.384185791015625e-07,4.5299530029296875e-06
151,1440,1312,0,8,2.4557113647460938e-05,0.0007154941558837891,2.384185791015625e-07,4.5299530029296875e-06
152,1440,1320,0,8,2.4557113647460938e-05,0.0007200241088867188,0.0,4.5299530029296875e-06
153,1440,1328,0,8,2.47955322265625e-05,0.0007245540618896484,2.384185791015625e-07,4.5299530029296875e-06
154,1440,1336,0,8,2.5033950805664062e-05,0.0007290840148925781,2.384185791015625e-07,4.5299530029296875e-06
155,1440,1344,0,8,2.5033950805664062e-05,0.0007333755493164062,0.0,4.291534423828125e-06
156,1440,1352,0,8,2.5272369384765625e-05,0.0007379055023193359,2.384185791015625e-07,4.5299530029296875e-06
157,1440,1360,0,8,2.5510787963867188e-05,0.0007424354553222656,2.384185791015625e-07,4.5299530029296875e-06
158,1440,1368,0,8,2.5510787963867188e-05,0.0007467269897460938,0.0,4.291534423828125e-06
159,1440,1376,0,8,2.5510787963867188e-05,0.0007512569427490234,0.0,4.5299530029296875e-06
160,1440,1384,0,8,2.5510787963867188e-05,0.0007557868957519531,0.0,4.5299530029296875e-06
161,1440,1392,0,8,2.5510787963867188e-05,0.0007603168487548828,0.0,4.5299530029296875e-06
162,1440,1400,0,8,2.5510787963867188e-05,0.0007648468017578125,0.0,4.5299530029296875e-06
163,1440,1408,0,8,2.574920654296875e-05,0.0007693767547607422,2.384185791015625e-07,4.5299530029296875e-06
164,1440,1416,0,8,2.5987625122070312e-05,0.0007739067077636719,2.384185791015625e-07,4.5299530029296875e-06
165,1440,1424,0,8,2.6226043701171875e-05,0.0007784366607666016,2.384185791015625e-07,4.5299530029296875e-06
166,1440,1432,0,8,2.6226043701171875e-05,0.0007829666137695312,0.0,4.5299530029296875e-06
167,1440,1440,0,8,2.6464462280273438e-05,0.0007874965667724609,2.384185791015625e-07,4.5299530029296875e-06
168,1440,1448,0,8,2.6464462280273438e-05,0.0007920265197753906,0.0,4.5299530029296875e-06
169,1440,1456,0,8,2.6702880859375e-05,0.0007965564727783203,2.384185791015625e-07,4.5299530029296875e-06
170,1440,1464,0,8,2.7179718017578125e-05,0.0008029937744140625,4.76837158203125e-07,6.4373016357421875e-06
171,1440,1472,0,8,2.7418136596679688e-05,0.0008077621459960938,2.384185791015625e-07,4.76837158203125e-06
172,1440,1480,0,8,2.7418136596679688e-05,0.000812530517578125,0.0,4.76837158203125e-06
173,1440,1488,0,8,2.7418136596679688e-05,0.0008170604705810547,0.0,4.5299530029296875e-06
174,1664,1496,224,8,2.7894973754882812e-05,0.0008215904235839844,4.76837158203125e-07,4.5299530029296875e-06
175,1664,1504,0,8,2.8133392333984375e-05,0.0008261203765869141,2.384185791015625e-07,4.5299530029296875e-06
176,1664,1512,0,8,2.86102294921875e-05,0.0008378028869628906,4.76837158203125e-07,1.1682510375976562e-05
177,1664,1520,0,8,2.86102294921875e-05,0.0008437633514404297,0.0,5.9604644775390625e-06
178,1664,1528,0,8,2.86102294921875e-05,0.0008487701416015625,0.0,5.0067901611328125e-06
179,1664,1536,0,8,2.8848648071289062e-05,0.0008537769317626953,2.384185791015625e-07,5.0067901611328125e-06
180,1664,1544,0,8,2.8848648071289062e-05,0.0008585453033447266,0.0,4.76837158203125e-06
181,1664,1552,0,8,2.8848648071289062e-05,0.0008630752563476562,0.0,4.5299530029296875e-06
182,1664,1560,0,8,2.9325485229492188e-05,0.0008676052093505859,4.76837158203125e-07,4.5299530029296875e-06
183,1664,1568,0,8,2.9325485229492188e-05,0.0008721351623535156,0.0,4.5299530029296875e-06
184,1664,1576,0,8,2.956390380859375e-05,0.0008766651153564453,2.384185791015625e-07,4.5299530029296875e-06
185,1664,1584,0,8,2.956390380859375e-05,0.0008814334869384766,0.0,4.76837158203125e-06
186,1664,1592,0,8,2.9802322387695312e-05,0.0008859634399414062,2.384185791015625e-07,4.5299530029296875e-06
187,1664,1600,0,8,3.0040740966796875e-05,0.0008904933929443359,2.384185791015625e-07,4.5299530029296875e-06
188,1664,1608,0,8,3.0040740966796875e-05,0.0008950233459472656,0.0,4.5299530029296875e-06
189,1664,1616,0,8,3.0279159545898438e-05,0.0008995532989501953,2.384185791015625e-07,4.5299530029296875e-06
190,1664,1624,0,8,3.0517578125e-05,0.0009043216705322266,2.384185791015625e-07,4.76837158203125e-06
191,1664,1632,0,8,3.075599670410156e-05,0.0009090900421142578,2.384185791015625e-07,4.76837158203125e-06
192,1664,1640,0,8,3.075599670410156e-05,0.0009138584136962891,0.0,4.76837158203125e-06
193,1664,1648,0,8,3.075599670410156e-05,0.0009183883666992188,0.0,4.5299530029296875e-06
194,1664,1656,0,8,3.0994415283203125e-05,0.0009226799011230469,2.384185791015625e-07,4.291534423828125e-06
195,1664,1664,0,8,3.0994415283203125e-05,0.0009276866912841797,0.0,5.0067901611328125e-06
196,1664,1672,0,8,3.123283386230469e-05,0.0009322166442871094,2.384185791015625e-07,4.5299530029296875e-06
197,1664,1680,0,8,3.123283386230469e-05,0.0009367465972900391,0.0,4.5299530029296875e-06
198,1664,1688,0,8,3.147125244140625e-05,0.0009412765502929688,2.384185791015625e-07,4.5299530029296875e-06
199,1664,1696,0,8,3.170967102050781e-05,0.000946044921875,2.384185791015625e-07,4.76837158203125e-06
200,1664,1704,0,8,3.1948089599609375e-05,0.0009508132934570312,2.384185791015625e-07,4.76837158203125e-06
201,1664,1712,0,8,3.24249267578125e-05,0.0009553432464599609,4.76837158203125e-07,4.5299530029296875e-06
202,1920,1720,256,8,3.2901763916015625e-05,0.0009598731994628906,4.76837158203125e-07,4.5299530029296875e-06
203,1920,1728,0,8,3.2901763916015625e-05,0.0009644031524658203,0.0,4.5299530029296875e-06
204,1920,1736,0,8,3.2901763916015625e-05,0.00096893310546875,0.0,4.5299530029296875e-06
205,1920,1744,0,8,3.314018249511719e-05,0.0009734630584716797,2.384185791015625e-07,4.5299530029296875e-06
206,1920,1752,0,8,3.337860107421875e-05,0.0009779930114746094,2.384185791015625e-07,4.5299530029296875e-06
207,1920,1760,0,8,3.361701965332031e-05,0.000982522964477539,2.384185791015625e-07,4.5299530029296875e-06
208,1920,1768,0,8,3.3855438232421875e-05,0.0009870529174804688,2.384185791015625e-07,4.5299530029296875e-06
209,1920,1776,0,8,3.409385681152344e-05,0.0009918212890625,2.384185791015625e-07,4.76837158203125e-06
210,1920,1784,0,8,3.409385681152344e-05,0.0009965896606445312,0.0,4.76837158203125e-06
211,1920,1792,0,8,3.4332275390625e-05,0.0010013580322265625,2.384185791015625e-07,4.76837158203125e-06
212,1920,1800,0,8,3.4332275390625e-05,0.0010061264038085938,0.0,4.76837158203125e-06
213,1920,1808,0,8,3.4332275390625e-05,0.001010894775390625,0.0,4.76837158203125e-06
214,1920,1816,0,8,3.4332275390625e-05,0.0010159015655517578,0.0,5.0067901611328125e-06
215,1920,1824,0,8,3.457069396972656e-05,0.001020669937133789,2.384185791015625e-07,4.76837158203125e-06
216,1920,1832,0,8,3.4809112548828125e-05,0.0010254383087158203,2.384185791015625e-07,4.76837158203125e-06
217,1920,1840,0,8,3.4809112548828125e-05,0.0010302066802978516,0.0,4.76837158203125e-06
218,1920,1848,0,8,3.504753112792969e-05,0.0010349750518798828,2.384185791015625e-07,4.76837158203125e-06
219,1920,1856,0,8,3.504753112792969e-05,0.001039743423461914,0.0,4.76837158203125e-06
220,1920,1864,0,8,3.504753112792969e-05,0.0010445117950439453,0.0,4.76837158203125e-06
221,1920,1872,0,8,3.528594970703125e-05,0.0010492801666259766,2.384185791015625e-07,4.76837158203125e-06
222,1920,1880,0,8,3.552436828613281e-05,0.0010540485382080078,2.384185791015625e-07,4.76837158203125e-06
223,1920,1888,0,8,3.5762786865234375e-05,0.001058816909790039,2.384185791015625e-07,4.76837158203125e-06
224,1920,1896,0,8,3.5762786865234375e-05,0.0010633468627929688,0.0,4.5299530029296875e-06
225,1920,1904,0,8,3.600120544433594e-05,0.0010683536529541016,2.384185791015625e-07,5.0067901611328125e-06
226,1920,1912,0,8,3.600120544433594e-05,0.0010728836059570312,0.0,4.5299530029296875e-06
227,1920,1920,0,8,3.600120544433594e-05,0.0010776519775390625,0.0,4.76837158203125e-06
228,1920,1928,0,8,3.600120544433594e-05,0.0010824203491210938,0.0,4.76837158203125e-06
229,1920,1936,0,8,3.600120544433594e-05,0.0010874271392822266,0.0,5.0067901611328125e-06
230,1920,1944,0,8,3.62396240234375e-05,0.0010921955108642578,2.384185791015625e-07,4.76837158203125e-06
231,1920,1952,0,8,3.647804260253906e-05,0.001096963882446289,2.384185791015625e-07,4.76837158203125e-06
232,1920,1960,0,8,3.6716461181640625e-05,0.0011017322540283203,2.384185791015625e-07,4.76837158203125e-06
233,1920,1968,0,8,3.6716461181640625e-05,0.00110626220703125,0.0,4.5299530029296875e-06
234,2208,1976,288,8,3.695487976074219e-05,0.0011110305786132812,2.384185791015625e-07,4.76837158203125e-06
235,2208,1984,0,8,3.719329833984375e-05,0.001115560531616211,2.384185791015625e-07,4.5299530029296875e-06
236,2208,1992,0,8,3.719329833984375e-05,0.0011200904846191406,0.0,4.5299530029296875e-06
237,2208,2000,0,8,3.719329833984375e-05,0.0011248588562011719,0.0,4.76837158203125e-06
238,2208,2008,0,8,3.719329833984375e-05,0.0011293888092041016,0.0,4.5299530029296875e-06
239,2208,2016,0,8,3.719329833984375e-05,0.0011339187622070312,0.0,4.5299530029296875e-06
240,2208,2024,0,8,3.743171691894531e-05,0.0011386871337890625,2.384185791015625e-07,4.76837158203125e-06
241,2208,2032,0,8,3.790855407714844e-05,0.0011432170867919922,4.76837158203125e-07,4.5299530029296875e-06
242,2208,2040,0,8,3.790855407714844e-05,0.0011477470397949219,0.0,4.5299530029296875e-06
243,2208,2048,0,8,3.838539123535156e-05,0.0011522769927978516,4.76837158203125e-07,4.5299530029296875e-06
244,2208,2056,0,8,3.838539123535156e-05,0.0011568069458007812,0.0,4.5299530029296875e-06
245,2208,2064,0,8,3.838539123535156e-05,0.001161336898803711,0.0,4.5299530029296875e-06
246,2208,2072,0,8,3.8623809814453125e-05,0.0011658668518066406,2.384185791015625e-07,4.5299530029296875e-06
247,2208,2080,0,8,3.886222839355469e-05,0.0011706352233886719,2.384185791015625e-07,4.76837158203125e-06
248,2208,2088,0,8,3.910064697265625e-05,0.0011751651763916016,2.384185791015625e-07,4.5299530029296875e-06
249,2208,2096,0,8,3.910064697265625e-05,0.0011799335479736328,0.0,4.76837158203125e-06
250,2208,2104,0,8,3.910064697265625e-05,0.0011844635009765625,0.0,4.5299530029296875e-06
251,2208,2112,0,8,3.910064697265625e-05,0.0011889934539794922,0.0,4.5299530029296875e-06
252,2208,2120,0,8,3.910064697265625e-05,0.0011937618255615234,0.0,4.76837158203125e-06
253,2208,2128,0,8,3.910064697265625e-05,0.0011982917785644531,0.0,4.5299530029296875e-06
254,2208,2136,0,8,3.9577484130859375e-05,0.0012030601501464844,4.76837158203125e-07,4.76837158203125e-06
255,2208,2144,0,8,3.981590270996094e-05,0.0012094974517822266,2.384185791015625e-07,6.4373016357421875e-06
256,2208,2152,0,8,4.00543212890625e-05,0.0012145042419433594,2.384185791015625e-07,5.0067901611328125e-06
